Feature ID	Test stat.	pval	pval_fdr	pval_bon
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae	-0.104895104895	0.752118525268	0.969845415803	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__GCA004;f__	-0.103219188485	0.755979760059	0.969845415803	1.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae	-0.0998510279968	0.763754140468	0.969845415803	1.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__;f__	-0.0985939941286	0.766660418629	0.969845415803	1.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__	0.0980737055674	0.767864082594	0.969845415803	1.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__koll13	0.0979020979021	0.768261184862	0.969845415803	1.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__	-0.0979020979021	0.768261184862	0.969845415803	1.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales];f__[Kouleothrixaceae]	-0.0979020979021	0.768261184862	0.969845415803	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	-0.0979020979021	0.768261184862	0.969845415803	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	-0.0979020979021	0.768261184862	0.969845415803	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	0.0979020979021	0.768261184862	0.969845415803	1.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	-0.0979020979021	0.768261184862	0.969845415803	1.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae]	-0.0979020979021	0.768261184862	0.969845415803	1.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__	-0.0967602102528	0.770904729038	0.969845415803	1.0
k__Bacteria;p__Chlorobi;c__BSV26;o__A89;f__	0.0942647918956	0.776688967816	0.969845415803	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0942647918956	0.776688967816	0.969845415803	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Halanaerobiales;f__Halanaerobiaceae	0.0915515659765	0.782989019521	0.969845415803	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Tsukamurellaceae	-0.091530108997	0.783038886806	0.969845415803	1.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	0.0913846430165	0.783376976602	0.969845415803	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__	-0.0913846430165	0.783376976602	0.969845415803	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	-0.091068440884	0.784111998503	0.969845415803	1.0
k__Bacteria;p__OD1;c__ABY1;o__;f__	0.091068440884	0.784111998503	0.969845415803	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	-0.091068440884	0.784111998503	0.969845415803	1.0
k__Bacteria;p__;c__;o__;f__	0.0909090909091	0.784482469438	0.969845415803	1.0
k__Bacteria;p__Acidobacteria;c__EC1113;o__;f__	-0.0909090909091	0.784482469438	0.969845415803	1.0
k__Bacteria;p__Acidobacteria;c__PAUC37f;o__;f__	-0.0909090909091	0.784482469438	0.969845415803	1.0
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23	-0.0909090909091	0.784482469438	0.969845415803	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0909090909091	0.784482469438	0.969845415803	1.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__	-0.0909090909091	0.784482469438	0.969845415803	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales;f__Gallionellaceae	0.0909090909091	0.784482469438	0.969845415803	1.0
k__Bacteria;p__Bacteroidetes;c__BME43;o__;f__	0.0889820590392	0.788965594697	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SUP05	0.0873696494972	0.792720959282	0.971025775751	1.0
k__Bacteria;p__Armatimonadetes;c__SHA-37;o__;f__	-0.0858436072111	0.796278622568	0.971025775751	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae	0.0854227766776	0.797260287695	0.971025775751	1.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__MVS-40;f__	0.0839160839161	0.800776966089	0.971025775751	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__CFB-26;f__	0.0839160839161	0.800776966089	0.971025775751	1.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	-0.0839160839161	0.800776966089	0.971025775751	1.0
k__Bacteria;p__WS2;c__SHA-109;o__;f__	0.0839160839161	0.800776966089	0.971025775751	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	-0.0783042119545	0.813902526471	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__PB19;f__	0.0783042119545	0.813902526471	0.971025775751	1.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Criblamydiaceae	-0.0779799695184	0.814662168331	0.971025775751	1.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae	-0.0779799695184	0.814662168331	0.971025775751	1.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae	-0.0769230769231	0.817139216833	0.971025775751	1.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__S-70;f__	-0.0769230769231	0.817139216833	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__	-0.0769230769231	0.817139216833	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae	0.0769230769231	0.817139216833	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__[Entotheonellaceae]	0.0769230769231	0.817139216833	0.971025775751	1.0
k__Bacteria;p__Fibrobacteres;c__TG3;o__TG3-1;f__TSCOR003-O20	-0.0747449295929	0.822248624086	0.971025775751	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	-0.0747449295929	0.822248624086	0.971025775751	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__oc28	-0.0735552791755	0.825041746986	0.971025775751	1.0
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__LD19	0.0725113783812	0.827494093	0.971025775751	1.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae	0.0699300699301	0.833563722048	0.971025775751	1.0
k__Bacteria;p__TM6;c__SBRH58;o__;f__	-0.0652602405431	0.844563696448	0.971025775751	1.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales;f__Chamaesiphonaceae	-0.0642526397805	0.846940298292	0.971025775751	1.0
k__Bacteria;p__Acidobacteria;c__AT-s54;o__;f__	0.0629370629371	0.850044943925	0.971025775751	1.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__;f__	-0.0629370629371	0.850044943925	0.971025775751	1.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__	0.0629370629371	0.850044943925	0.971025775751	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nakamurellaceae	-0.0629370629371	0.850044943925	0.971025775751	1.0
k__Bacteria;p__Armatimonadetes;c__0319-6E2;o__;f__	-0.0629370629371	0.850044943925	0.971025775751	1.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	-0.0629370629371	0.850044943925	0.971025775751	1.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	-0.0629370629371	0.850044943925	0.971025775751	1.0
k__Bacteria;p__Cyanobacteria;c__ML635J-21;o__;f__	0.0629370629371	0.850044943925	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae	-0.0629370629371	0.850044943925	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae	0.0629370629371	0.850044943925	0.971025775751	1.0
k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Leptospiraceae	-0.0629370629371	0.850044943925	0.971025775751	1.0
k__Bacteria;p__Verrucomicrobia;c__;o__;f__	0.0629370629371	0.850044943925	0.971025775751	1.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__;f__	0.0559440559441	0.866577309916	0.971025775751	1.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__11-24;f__	0.0559440559441	0.866577309916	0.971025775751	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Ellin5301	-0.0559440559441	0.866577309916	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	-0.0559440559441	0.866577309916	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.0559440559441	0.866577309916	0.971025775751	1.0
k__Bacteria;p__TM7;c__SC3;o__;f__	-0.0559440559441	0.866577309916	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae	-0.0540859734982	0.870977944317	0.971025775751	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.0492969970643	0.882334112811	0.971025775751	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cryptosporangiaceae	-0.048951048951	0.883155216193	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.048951048951	0.883155216193	0.971025775751	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__A1-B1	-0.0483801051264	0.884510557288	0.971025775751	1.0
k__Bacteria;p__OP11;c__WCHB1-64;o__d153;f__	0.046787981711	0.888291415878	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae	0.046787981711	0.888291415878	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__	0.0458947427004	0.890413485277	0.971025775751	1.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__CCM11a;f__	-0.045534220442	0.891270152305	0.971025775751	1.0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__	0.0436713146741	0.895698314329	0.971025775751	1.0
k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosaetaceae	0.0436713146741	0.895698314329	0.971025775751	1.0
k__Bacteria;p__Acidobacteria;c__BPC102;o__B110;f__	0.0436713146741	0.895698314329	0.971025775751	1.0
k__Bacteria;p__Acidobacteria;c__OS-K;o__;f__	0.0436713146741	0.895698314329	0.971025775751	1.0
k__Bacteria;p__Actinobacteria;c__;o__;f__	0.0436713146741	0.895698314329	0.971025775751	1.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae	0.0436713146741	0.895698314329	0.971025775751	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SJA-15;f__	0.0436713146741	0.895698314329	0.971025775751	1.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales;f__Oscillochloridaceae	0.0436713146741	0.895698314329	0.971025775751	1.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__;f__	0.0436713146741	0.895698314329	0.971025775751	1.0
k__Bacteria;p__GN02;c__;o__;f__	-0.0436713146741	0.895698314329	0.971025775751	1.0
k__Bacteria;p__Lentisphaerae;c__;o__;f__	0.0436713146741	0.895698314329	0.971025775751	1.0
k__Bacteria;p__OP8;c__;o__;f__	0.0436713146741	0.895698314329	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae	0.0427113883388	0.897981071503	0.971025775751	1.0
k__Bacteria;p__TM6;c__SJA-4;o__S1198;f__	-0.0422545689122	0.89906764462	0.971025775751	1.0
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__	-0.041958041958	0.899773031114	0.971025775751	1.0
k__Bacteria;p__Chloroflexi;c__TK17;o__;f__	-0.041958041958	0.899773031114	0.971025775751	1.0
k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__	0.041958041958	0.899773031114	0.971025775751	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__	-0.041958041958	0.899773031114	0.971025775751	1.0
k__Bacteria;p__GN02;c__3BR-5F;o__;f__	0.0376289706539	0.910077935393	0.980341305405	1.0
k__Bacteria;p__Chloroflexi;c__;o__;f__	-0.0350263234169	0.916279023397	0.983453174174	1.0
k__Bacteria;p__Chloroflexi;c__S085;o__;f__	-0.034965034965	0.916425098688	0.983453174174	1.0
k__Archaea;p__[Parvarchaeota];c__[Micrarchaea];o__[Micrarchaeles];f__	-0.0332836759989	0.920433303427	0.983453174174	1.0
k__Bacteria;p__OP11;c__;o__;f__	0.0315236910752	0.924630628874	0.983453174174	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__;f__	-0.0311919878074	0.925421881809	0.983453174174	1.0
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__;f__	0.0311919878074	0.925421881809	0.983453174174	1.0
k__Bacteria;p__Acidobacteria;c__S035;o__;f__	-0.027972027972	0.933105742049	0.983453174174	1.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__DS-100;f__	-0.027972027972	0.933105742049	0.983453174174	1.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	0.027972027972	0.933105742049	0.983453174174	1.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__SM1D11;f__	-0.027972027972	0.933105742049	0.983453174174	1.0
k__Bacteria;p__Planctomycetes;c__;o__;f__	-0.027972027972	0.933105742049	0.983453174174	1.0
k__Bacteria;p__Planctomycetes;c__Pla3;o__;f__	-0.027972027972	0.933105742049	0.983453174174	1.0
k__Bacteria;p__TM7;c__MJK10;o__;f__	0.024914976531	0.940405348651	0.989367207018	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales;f__Desulfarculaceae	0.0215022689451	0.948558769437	0.990019933268	1.0
k__Bacteria;p__Acidobacteria;c__;o__;f__	-0.020979020979	0.949809266928	0.990019933268	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.020979020979	0.949809266928	0.990019933268	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bartonellaceae	0.0166418379995	0.960178071966	0.990019933268	1.0
k__Bacteria;p__Chlorobi;c__BSV26;o__PK329;f__	0.0155959939037	0.962679183851	0.990019933268	1.0
k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Nitrososphaerales;f__Nitrososphaeraceae	0.013986013986	0.966529965132	0.990019933268	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	-0.013986013986	0.966529965132	0.990019933268	1.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Williamsiaceae	0.013986013986	0.966529965132	0.990019933268	1.0
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__258ds10;f__	-0.013986013986	0.966529965132	0.990019933268	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__;f__	0.013986013986	0.966529965132	0.990019933268	1.0
k__Bacteria;p__OD1;c__;o__;f__	-0.013986013986	0.966529965132	0.990019933268	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae	-0.013986013986	0.966529965132	0.990019933268	1.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Xenococcaceae	0.0107511344725	0.974268977462	0.990019933268	1.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae	0.0107511344725	0.974268977462	0.990019933268	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Halanaerobiales;f__	-0.0107511344725	0.974268977462	0.990019933268	1.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales;f__	0.00711856472313	0.982961628667	0.990019933268	1.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	-0.00704242815204	0.983143841274	0.990019933268	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae	-0.00704242815204	0.983143841274	0.990019933268	1.0
k__Bacteria;p__TM7;c__TM7-1;o__;f__	0.00700526468338	0.983232782388	0.990019933268	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae	-0.00699300699301	0.983262118024	0.990019933268	1.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	0.00699300699301	0.983262118024	0.990019933268	1.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae	-0.00699300699301	0.983262118024	0.990019933268	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__	0.00699300699301	0.983262118024	0.990019933268	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__125ds10	0.00699300699301	0.983262118024	0.990019933268	1.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__R4-41B	0.00699300699301	0.983262118024	0.990019933268	1.0
k__Bacteria;p__Acidobacteria;c__RB25;o__;f__	0.0	1.0	1.0	1.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__A31;f__S47	0.0	1.0	1.0	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.0	1.0	1.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.0	1.0	1.0	1.0
